link,id,price,location,area,rooms,heating,floor,maintenance_fee,condition,market,ownership,advertiser_type,year_built,elevator,building_type,windows,security,additional_features
https://www.otodom.pl/pl/oferta/elegancki-apartament-w-centrum-warszawy-ID4xF2h,350162131,8000,"ul. Dzika, Muranów, Śródmieście, Warszawa, mazowieckie",113.6m²,4,miejskie,6/8,2 000 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,1994,tak,blok,plastikowe,monitoring / ochrona,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/przy-lazienkach-oddzielna-kuchnia-balkon-ID4xNqn,990162131,3800,"ul. 29 Listopada, Ujazdów, Śródmieście, Warszawa, mazowieckie",50.56m²,2,miejskie,1/3,885 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,1957,nie,blok,plastikowe,,balkon | piwnica | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/mieszkania-warszawa-dla-studentow-oraz-mlodych-profesjonalistow-ID4xNp4,366162131,3200,"ul. Wenedów, Nowe Miasto, Śródmieście, Warszawa, mazowieckie",20m²,1,miejskie,4/4,0 zł/miesiąc,do zamieszkania,,,prywatny,2025,nie,apartamentowiec,aluminiowe,monitoring / ochrona,taras | garaż/miejsce parkingowe | Wynajmę również studentom
https://www.otodom.pl/pl/oferta/czteropokojowy-apartament-w-centrum-warszawy-z-wi-ID4xNq6,643162132,7900,"pl. Plac Konstytucji, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",80m²,4,brak informacji,6/6,1 850 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,,nie,,,,
https://www.otodom.pl/pl/oferta/wyjatkowa-oferta-biuro-z-widokiem-na-stare-miasto-ID4vw4f,889162132,27990,"ul. Miodowa, Stare Miasto, Śródmieście, Warszawa, mazowieckie",311m²,10+ pokoi,brak informacji,3/4,brak informacji,brak informacji,,,biuro nieruchomości,1951,nie,,,,
https://www.otodom.pl/pl/oferta/apartment-2-bedroom-balcony-separate-kitchen-ID4xNpF,788162132,5000,"ul. Marszałkowska, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",64m²,3,miejskie,3/5,0,do zamieszkania,,,biuro nieruchomości,1960,tak,blok,,teren zamknięty,balkon | taras | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/stylowy-lokal-na-biuro-w-kamienica-ul-bagatela-ID4x7Fi,558162132,14500,"ul. Bagatela, Ujazdów, Śródmieście, Warszawa, mazowieckie",157m²,7,brak informacji,5/6,2 500 zł/miesiąc,brak informacji,,,biuro nieruchomości,,tak,,,,
https://www.otodom.pl/pl/oferta/luksusowy-apartament-w-centrum-warszawy-ID4xFrv,538162132,14000,"ul. Piękna, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",107m²,4,brak informacji,4/6,2 000 zł/miesiąc,brak informacji,,,biuro nieruchomości,2008,tak,apartamentowiec,drewniane,monitoring / ochrona,balkon | garaż/miejsce parkingowe | piwnica
https://www.otodom.pl/pl/oferta/apartament-blisko-metra-z-garazem-ID4lBnF,913162132,6000,"ul. Zygmunta Słomińskiego, Muranów, Śródmieście, Warszawa, mazowieckie",104.5m²,3,miejskie,4/10,2 100 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,2007,tak,apartamentowiec,drewniane,monitoring / ochronateren zamknięty,garaż/miejsce parkingowe | oddzielna kuchnia | tylko dla niepalących
https://www.otodom.pl/pl/oferta/muranow-2-pokoje-ciche-ul-andersa-ID4xFg7,336162132,4000,"ul. gen. Władysława Andersa, Muranów, Śródmieście, Warszawa, mazowieckie",49m²,2,miejskie,1/4,880 zł/miesiąc,do zamieszkania,,,prywatny,1956,nie,kamienica,plastikowe,,piwnica | oddzielna kuchnia | tylko dla niepalących | Wynajmę również studentom
